Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",147752534,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",122479485,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",186778778,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",21199759,23/01/2020 20:52,L
23/01/2020 20:48,17/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",71071625,23/01/2020 20:52,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",148301209,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",199277191,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",118034869,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",100771469,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",192052835,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",218828673,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",169793723,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",185907504,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",127108041,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",105984339,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",174007525,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",20377604,22/01/2020 20:50,L
22/01/2020 20:46,16/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",62573227,22/01/2020 20:50,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",157076750,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",209912390,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",124155288,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",106631465,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",203722098,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",230223012,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",180503166,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",197949823,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",132217466,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",110687355,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",183638630,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",21411538,21/01/2020 20:56,L
21/01/2020 20:51,15/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",66372241,21/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",145125340,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",202319739,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",119793402,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",108697451,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",188137172,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",224930432,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",191778041,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",181715869,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",128013774,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",104171487,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",175073037,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",20931496,20/01/2020 20:56,L
20/01/2020 20:51,14/01/2020,"Demand, Actual NDM, LDZ(WS), D+6",64662363,20/01/2020 20:56,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(EA), D+6",157110175,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(EM), D+6",217607774,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(NE), D+6",128888768,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(NO), D+6",106069110,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(NT), D+6",203754383,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(NW), D+6",238128807,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(SC), D+6",188621294,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(SE), D+6",197837407,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(SO), D+6",136862424,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(SW), D+6",114067758,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(WM), D+6",186657185,19/01/2020 20:48,L
19/01/2020 20:43,13/01/2020,"Demand, Actual NDM, LDZ(WN), D+6",22129523,19/01/2020 20:48,L
